,Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_MISS,Embarked_Q,Embarked_S,LE_Cabin,LE_Ticket,target
0,0.8273772438659699,-0.5924805998028931,0.4327933656785018,-0.4736736092984604,-0.5024451714361923,0,1,0,0,0,1,146,523,0
1,-1.5661069258891576,0.6387890120425208,0.4327933656785018,-0.4736736092984604,0.7868452935884461,1,0,1,0,0,0,81,596,1
2,0.8273772438659699,-0.2846631968415396,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,1,0,0,0,0,1,146,669,1
3,-1.5661069258891576,0.40792595982150565,0.4327933656785018,-0.4736736092984604,0.4207302360686478,1,0,0,0,0,1,55,49,1
4,0.8273772438659699,0.40792595982150565,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,472,0
5,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.47811642890864375,0,1,0,0,1,0,146,275,0
6,-1.5661069258891576,1.8700586238879346,-0.47454519624983954,-0.4736736092984604,0.395813560675251,0,1,0,0,0,1,129,85,0
7,0.8273772438659699,-2.1315676146096605,2.2474704895351842,0.7676298785983874,-0.22408312108167944,0,1,0,0,0,1,146,395,0
8,0.8273772438659699,-0.20770884610120124,-0.47454519624983954,2.0089333664952354,-0.4242561406845337,1,0,0,0,0,1,146,344,1
9,-0.3693648410115938,-1.2081154057256,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,1,0,1,0,0,0,146,132,1
10,0.8273772438659699,-1.9776589131289837,0.4327933656785018,0.7676298785983874,-0.312172377522981,1,0,0,0,0,1,145,616,1
11,-1.5661069258891576,2.177876026849288,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,0,0,0,0,1,49,38,1
12,0.8273772438659699,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,535,0
13,0.8273772438659699,0.7157433627828591,0.4327933656785018,5.73284383018578,-0.01870931177853076,0,1,0,0,0,1,146,333,0
14,0.8273772438659699,-1.2081154057256,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,1,0,0,0,0,1,146,413,0
15,-0.3693648410115938,1.947012974628273,-0.47454519624983954,-0.4736736092984604,-0.3262666585535892,1,0,0,0,0,1,146,153,1
16,0.8273772438659699,-2.1315676146096605,3.1548090514635256,0.7676298785983874,-0.06199888922968463,0,1,0,0,1,0,146,480,0
17,-0.3693648410115938,0.0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,146,151,1
18,0.8273772438659699,0.1001085568601522,0.4327933656785018,-0.4736736092984604,-0.2859972841804228,1,0,0,0,0,1,146,301,0
19,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,1,0,1,0,0,0,146,184,1
20,-0.3693648410115938,0.40792595982150565,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,1,0,0,0,1,146,139,0
21,-0.3693648410115938,0.3309716090811673,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,111,152,1
22,0.8273772438659699,-1.1311610549852615,-0.47454519624983954,-0.4736736092984604,-0.4867562231804066,1,0,0,0,1,0,146,278,1
23,-1.5661069258891576,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,0,1,0,0,0,1,13,42,1
24,0.8273772438659699,-1.6698415101676303,2.2474704895351842,0.7676298785983874,-0.22408312108167944,1,0,0,0,0,1,146,395,0
25,0.8273772438659699,0.6387890120425208,0.4327933656785018,5.73284383018578,-0.016444159470040135,1,0,0,0,0,1,146,329,1
26,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,1,1,0,0,0,146,179,0
27,-1.5661069258891576,-0.8233436520239081,2.2474704895351842,2.0089333664952354,4.647001076532463,0,1,0,0,0,1,63,95,0
28,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,1,0,0,0,1,0,146,283,1
29,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1,0,0,0,1,146,362,0
30,-1.5661069258891576,0.7926977135231975,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,0,1,1,0,0,0,146,598,0
31,-1.5661069258891576,0.0,0.4327933656785018,-0.4736736092984604,2.301728820789,1,0,1,0,0,0,41,586,1
32,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0,0,0,1,0,146,288,1
33,-0.3693648410115938,2.793510832771995,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,0,1,146,549,0
34,-1.5661069258891576,-0.1307544953608629,0.4327933656785018,-0.4736736092984604,1.0060617003323709,0,1,1,0,0,0,146,600,0
35,-1.5661069258891576,0.9466064150038742,0.4327933656785018,-0.4736736092984604,0.39858208016340624,0,1,0,0,0,1,146,43,0
36,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,1,1,0,0,0,146,202,1
37,0.8273772438659699,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,514,0
38,0.8273772438659699,-0.9002980027642465,1.340131927606843,-0.4736736092984604,-0.2859972841804228,1,0,0,0,0,1,146,302,0
39,0.8273772438659699,-1.2081154057256,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,1,0,1,0,0,0,146,186,1
40,0.8273772438659699,0.7926977135231975,0.4327933656785018,-0.4736736092984604,-0.4576454924460446,1,0,0,0,0,1,146,507,0
41,-0.3693648410115938,-0.20770884610120124,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,1,0,0,0,0,1,146,53,0
42,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1,1,0,0,0,146,391,0
43,-0.3693648410115938,-2.054613263869322,0.4327933656785018,2.0089333664952354,0.18876253192945994,1,0,1,0,0,0,146,634,1
44,0.8273772438659699,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,1,0,0,0,1,0,146,282,1
45,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,617,0
46,0.8273772438659699,0.0,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,0,1,0,0,1,0,146,462,0
47,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0,0,0,1,0,146,76,1
48,0.8273772438659699,0.0,1.340131927606843,-0.4736736092984604,-0.21191774308354583,0,1,1,0,0,0,146,190,0
49,0.8273772438659699,-0.9002980027642465,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,1,0,0,0,0,1,146,377,0
50,0.8273772438659699,-1.7467958609079686,3.1548090514635256,0.7676298785983874,0.1506737441786005,0,1,0,0,0,1,146,249,0
51,0.8273772438659699,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.4913710934835715,0,1,0,0,0,1,146,522,0
52,-1.5661069258891576,1.4852868701862427,0.4327933656785018,-0.4736736092984604,0.8964967865378598,1,0,1,0,0,0,101,587,1
53,-0.3693648410115938,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,1,0,0,0,0,1,146,239,1
54,-1.5661069258891576,2.7165564820316566,-0.47454519624983954,0.7676298785983874,0.5995101505357573,0,1,1,0,0,0,23,29,0
55,-1.5661069258891576,0.0,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,0,1,0,0,0,1,71,94,1
56,-0.3693648410115938,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1,0,0,0,0,1,146,555,1
57,0.8273772438659699,-0.0922773199906937,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,1,1,0,0,0,146,215,0
58,-0.3693648410115938,-1.9007045623886454,0.4327933656785018,2.0089333664952354,-0.08968408411123653,1,0,0,0,0,1,146,561,1
59,0.8273772438659699,-1.4389784579466152,4.0621476133918675,2.0089333664952354,0.2958951755118318,0,1,0,0,0,1,146,566,0
60,0.8273772438659699,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,1,1,0,0,0,146,197,0
61,-1.5661069258891576,0.6387890120425208,-0.47454519624983954,-0.4736736092984604,0.962353321387736,1,0,0,1,0,0,21,32,1
62,-1.5661069258891576,1.1774694672248893,0.4327933656785018,-0.4736736092984604,1.0323213593611125,0,1,0,0,0,1,80,457,0
63,0.8273772438659699,-1.9776589131289837,2.2474704895351842,2.0089333664952354,-0.08666388103324908,0,1,0,0,0,1,146,337,0
64,-1.5661069258891576,0.0,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,0,1,1,0,0,0,146,601,0
65,0.8273772438659699,0.0,0.4327933656785018,0.7676298785983874,-0.3414522396297103,0,1,1,0,0,0,146,189,1
66,-0.3693648410115938,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1,0,0,0,0,1,142,553,1
67,0.8273772438659699,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.4841568350646187,0,1,0,0,0,1,146,623,0
68,0.8273772438659699,-0.977252353504585,3.1548090514635256,2.0089333664952354,-0.4888542575852486,1,0,0,0,0,1,146,248,1
69,0.8273772438659699,-0.2846631968415396,1.340131927606843,-0.4736736092984604,-0.47400492578514347,0,1,0,0,0,1,146,270,0
70,-0.3693648410115938,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1,0,0,0,1,146,557,0
71,0.8273772438659699,-1.0542067042449232,4.0621476133918675,2.0089333664952354,0.2958951755118318,1,0,0,0,0,1,146,566,0
72,-0.3693648410115938,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,0,1,0,0,0,1,146,621,0
73,0.8273772438659699,-0.2846631968415396,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0,1,1,0,0,0,146,204,0
74,0.8273772438659699,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,0,1,0,0,0,1,146,80,1
75,0.8273772438659699,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,0,1,0,0,0,1,140,347,0
76,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1,0,0,0,1,146,355,0
77,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,473,0
78,-0.3693648410115938,-2.2216042049758564,-0.47454519624983954,2.0089333664952354,-0.06451572512800753,0,1,0,0,0,1,146,158,1
79,0.8273772438659699,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,-0.397241430886295,1,0,0,0,0,1,146,432,1
80,0.8273772438659699,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,0,1,0,0,0,1,146,304,0
81,0.8273772438659699,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,1,0,0,0,1,146,311,1
82,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49162277707340374,1,0,0,0,1,0,146,280,1
83,-1.5661069258891576,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,0.29992211294914856,0,1,0,0,0,1,146,25,0
84,-0.3693648410115938,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,1,0,0,0,0,1,146,637,1
85,0.8273772438659699,0.25401725834082894,2.2474704895351842,-0.4736736092984604,-0.32928686163157667,1,0,0,0,0,1,146,247,1
86,0.8273772438659699,-1.0542067042449232,0.4327933656785018,3.250236854392083,0.04370821849987721,0,1,0,0,0,1,146,676,0
87,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,652,0
88,-1.5661069258891576,-0.5155262490625547,2.2474704895351842,2.0089333664952354,4.647001076532463,1,0,0,0,0,1,63,95,1
89,0.8273772438659699,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,297,0
90,0.8273772438659699,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,298,0
91,0.8273772438659699,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,1,0,0,0,1,146,341,0
92,-1.5661069258891576,1.2544238179652276,0.4327933656785018,-0.4736736092984604,0.5833178351003071,0,1,0,0,0,1,122,678,0
93,0.8273772438659699,-0.2846631968415396,0.4327933656785018,2.0089333664952354,-0.23415046467497105,0,1,0,0,0,1,146,548,0
94,0.8273772438659699,2.2548303775896263,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,1,0,0,0,1,146,428,0
95,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,475,0
96,-1.5661069258891576,3.1782825864736868,-0.47454519624983954,-0.4736736092984604,0.0493298231623713,0,1,1,0,0,0,12,607,0
97,-1.5661069258891576,-0.5155262490625547,-0.47454519624983954,0.7676298785983874,0.6272778976347743,0,1,1,0,0,0,91,612,1
98,-0.3693648410115938,0.3309716090811673,-0.47454519624983954,0.7676298785983874,-0.18532384824750675,1,0,0,0,0,1,146,117,1
99,-0.3693648410115938,0.3309716090811673,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,1,0,0,0,1,146,150,0
100,0.8273772438659699,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1,0,0,0,0,1,146,384,0
101,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1,0,0,0,1,146,361,0
102,-1.5661069258891576,-0.6694349505432314,-0.47454519624983954,0.7676298785983874,0.907737982394129,0,1,0,0,0,1,98,417,0
103,0.8273772438659699,0.25401725834082894,-0.47454519624983954,-0.4736736092984604,-0.4741720436887921,0,1,0,0,0,1,146,505,0
104,0.8273772438659699,0.5618346613021824,1.340131927606843,-0.4736736092984604,-0.4888542575852486,0,1,0,0,0,1,146,245,0
105,0.8273772438659699,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1,0,0,0,1,146,354,0
106,0.8273772438659699,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,1,0,0,0,0,1,146,296,1
107,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,1,0,0,0,1,146,254,1
108,0.8273772438659699,0.6387890120425208,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1,0,0,0,1,146,388,0
109,0.8273772438659699,0.0,0.4327933656785018,-0.4736736092984604,-0.1621689579829361,1,0,0,0,1,0,146,469,1
110,-1.5661069258891576,1.3313781687055661,-0.47454519624983954,-0.4736736092984604,0.39858208016340624,0,1,0,0,0,1,52,2,0
111,0.8273772438659699,-1.169638230355431,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,1,0,1,0,0,0,146,193,0
112,0.8273772438659699,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,274,0
113,0.8273772438659699,-0.7463893012835698,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,1,0,0,0,0,1,146,491,0
114,0.8273772438659699,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,1,0,1,0,0,0,146,176,0
115,0.8273772438659699,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,1,0,0,0,1,146,666,0
116,0.8273772438659699,3.139805411103518,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,1,0,0,1,0,146,460,0
117,-0.3693648410115938,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,0,1,0,0,0,1,146,53,0
118,-1.5661069258891576,-0.4385718983222164,-0.47454519624983954,0.7676298785983874,4.335332226633905,0,1,1,0,0,0,36,585,0
119,0.8273772438659699,-2.1315676146096605,3.1548090514635256,2.0089333664952354,-0.01870931177853076,1,0,0,0,0,1,146,333,0
120,-0.3693648410115938,-0.6694349505432314,1.340131927606843,-0.4736736092984604,0.8314778546749452,0,1,0,0,0,1,146,621,0
121,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,540,0
122,-0.3693648410115938,0.21554008297065974,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,0,1,1,0,0,0,146,132,0
123,-0.3693648410115938,0.21554008297065974,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,0,0,0,1,116,219,1
124,-1.5661069258891576,1.8700586238879346,-0.47454519624983954,0.7676298785983874,0.907737982394129,0,1,0,0,0,1,98,417,0
125,0.8273772438659699,-1.3620241072062766,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,0,1,1,0,0,0,146,186,1
126,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,1,0,0,1,0,146,463,0
127,0.8273772438659699,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.5046257580584992,0,1,0,0,0,1,146,541,1
128,0.8273772438659699,0.0,0.4327933656785018,0.7676298785983874,-0.19824427701513722,1,0,1,0,0,0,138,196,1
129,0.8273772438659699,1.1774694672248893,-0.47454519624983954,-0.4736736092984604,-0.5079822104125026,0,1,0,0,0,1,146,318,0
130,0.8273772438659699,0.25401725834082894,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1,1,0,0,0,146,380,0
131,0.8273772438659699,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,1,0,0,0,1,146,640,0
132,0.8273772438659699,1.3313781687055661,0.4327933656785018,-0.4736736092984604,-0.35646868933346404,1,0,0,0,0,1,146,537,0
133,-0.3693648410115938,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,1,0,0,0,0,1,146,111,1
134,-0.3693648410115938,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,146,552,0
135,-0.3693648410115938,-0.5155262490625547,-0.47454519624983954,-0.4736736092984604,-0.3454791770670269,0,1,1,0,0,0,146,630,0
136,-1.5661069258891576,-0.8233436520239081,-0.47454519624983954,2.0089333664952354,-0.11921562980779811,1,0,0,0,0,1,107,55,1
137,-1.5661069258891576,0.5618346613021824,0.4327933656785018,-0.4736736092984604,0.4207302360686478,0,1,0,0,0,1,55,49,0
138,0.8273772438659699,-1.0542067042449232,-0.47454519624983954,-0.4736736092984604,-0.4628462821463391,0,1,0,0,0,1,146,504,0
139,-1.5661069258891576,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,0,1,1,0,0,0,45,592,0
140,0.8273772438659699,0.0,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,1,0,1,0,0,0,146,203,0
141,0.8273772438659699,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0,0,0,0,1,146,332,1
142,0.8273772438659699,-0.4385718983222164,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,1,0,0,0,0,1,146,668,1
143,0.8273772438659699,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.5125125150294839,0,1,0,0,1,0,146,438,0
144,-0.3693648410115938,-0.9002980027642465,-0.47454519624983954,-0.4736736092984604,-0.41687275089321363,0,1,0,0,0,1,146,118,0
145,-0.3693648410115938,-0.8233436520239081,0.4327933656785018,0.7676298785983874,0.09152810056801232,0,1,0,0,0,1,146,558,0
146,0.8273772438659699,-0.20770884610120124,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0,1,0,0,0,1,146,405,1
147,0.8273772438659699,-1.5928871594272918,1.340131927606843,2.0089333664952354,0.04370821849987721,1,0,0,0,0,1,146,676,0
148,-0.3693648410115938,0.5233574859320133,-0.47454519624983954,2.0089333664952354,-0.12491978668775715,0,1,0,0,0,1,141,113,0
149,-0.3693648410115938,0.9466064150038742,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,146,147,0
